geoid,name,B08134001,"B08134001, Error",B08134002,"B08134002, Error",B08134003,"B08134003, Error",B08134004,"B08134004, Error",B08134005,"B08134005, Error",B08134006,"B08134006, Error",B08134007,"B08134007, Error",B08134008,"B08134008, Error",B08134009,"B08134009, Error",B08134010,"B08134010, Error",B08134011,"B08134011, Error",B08134012,"B08134012, Error",B08134013,"B08134013, Error",B08134014,"B08134014, Error",B08134015,"B08134015, Error",B08134016,"B08134016, Error",B08134017,"B08134017, Error",B08134018,"B08134018, Error",B08134019,"B08134019, Error",B08134020,"B08134020, Error",B08134021,"B08134021, Error",B08134022,"B08134022, Error",B08134023,"B08134023, Error",B08134024,"B08134024, Error",B08134025,"B08134025, Error",B08134026,"B08134026, Error",B08134027,"B08134027, Error",B08134028,"B08134028, Error",B08134029,"B08134029, Error",B08134030,"B08134030, Error",B08134031,"B08134031, Error",B08134032,"B08134032, Error",B08134033,"B08134033, Error",B08134034,"B08134034, Error",B08134035,"B08134035, Error",B08134036,"B08134036, Error",B08134037,"B08134037, Error",B08134038,"B08134038, Error",B08134039,"B08134039, Error",B08134040,"B08134040, Error",B08134041,"B08134041, Error",B08134042,"B08134042, Error",B08134043,"B08134043, Error",B08134044,"B08134044, Error",B08134045,"B08134045, Error",B08134046,"B08134046, Error",B08134047,"B08134047, Error",B08134048,"B08134048, Error",B08134049,"B08134049, Error",B08134050,"B08134050, Error",B08134051,"B08134051, Error",B08134052,"B08134052, Error",B08134053,"B08134053, Error",B08134054,"B08134054, Error",B08134055,"B08134055, Error",B08134056,"B08134056, Error",B08134057,"B08134057, Error",B08134058,"B08134058, Error",B08134059,"B08134059, Error",B08134060,"B08134060, Error",B08134061,"B08134061, Error",B08134062,"B08134062, Error",B08134063,"B08134063, Error",B08134064,"B08134064, Error",B08134065,"B08134065, Error",B08134066,"B08134066, Error",B08134067,"B08134067, Error",B08134068,"B08134068, Error",B08134069,"B08134069, Error",B08134070,"B08134070, Error",B08134071,"B08134071, Error",B08134072,"B08134072, Error",B08134073,"B08134073, Error",B08134074,"B08134074, Error",B08134075,"B08134075, Error",B08134076,"B08134076, Error",B08134077,"B08134077, Error",B08134078,"B08134078, Error",B08134079,"B08134079, Error",B08134080,"B08134080, Error",B08134081,"B08134081, Error",B08134082,"B08134082, Error",B08134083,"B08134083, Error",B08134084,"B08134084, Error",B08134085,"B08134085, Error",B08134086,"B08134086, Error",B08134087,"B08134087, Error",B08134088,"B08134088, Error",B08134089,"B08134089, Error",B08134090,"B08134090, Error",B08134091,"B08134091, Error",B08134092,"B08134092, Error",B08134093,"B08134093, Error",B08134094,"B08134094, Error",B08134095,"B08134095, Error",B08134096,"B08134096, Error",B08134097,"B08134097, Error",B08134098,"B08134098, Error",B08134099,"B08134099, Error",B08134100,"B08134100, Error",B08134101,"B08134101, Error",B08134102,"B08134102, Error",B08134103,"B08134103, Error",B08134104,"B08134104, Error",B08134105,"B08134105, Error",B08134106,"B08134106, Error",B08134107,"B08134107, Error",B08134108,"B08134108, Error",B08134109,"B08134109, Error",B08134110,"B08134110, Error",B08134111,"B08134111, Error",B08134112,"B08134112, Error",B08134113,"B08134113, Error",B08134114,"B08134114, Error",B08134115,"B08134115, Error",B08134116,"B08134116, Error",B08134117,"B08134117, Error",B08134118,"B08134118, Error",B08134119,"B08134119, Error",B08134120,"B08134120, Error"
14000US06073010601,"Census Tract 106.01, San Diego, CA",824,211,79,69,58,46,141,62,173,93,50,22,194,105,74,60,22,20,33,26,775,206,53,41,54,46,134,62,167,93,44,22,194,105,74,60,22,20,33,26,745,204,46,36,54,46,123,60,167,93,44,22,194,105,74,60,15,15,28,24,30,21,7,10,0,12,11,11,0,12,0,12,0,12,0,12,7,12,5,9,25,19,7,10,0,12,6,8,0,12,0,12,0,12,0,12,7,12,5,9,5,7,0,12,0,12,5,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,33,26,32,0,12,7,10,0,12,0,12,0,12,0,12,0,12,0,12,16,15,0,12,4,6,0,12,6,9,6,9,0,12,0,12,0,12,0,12
14000US06073011300,"Census Tract 113, San Diego, CA",1295,345,411,158,284,133,206,142,272,217,30,40,68,69,4,5,18,36,2,4,731,308,175,108,158,106,135,151,196,178,11,18,49,59,4,5,1,2,2,4,579,266,110,71,96,60,132,151,177,148,8,17,49,59,4,5,1,2,2,4,152,76,65,56,62,58,3,6,19,40,3,6,0,12,0,12,0,12,0,12,106,67,44,47,37,59,3,6,19,40,3,6,0,12,0,12,0,12,0,12,46,35,21,24,25,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,534,182,226,105,113,83,64,90,76,63,19,36,19,36,0,12,17,35,0,12,30,18,10,13,13,9,7,9,0,12,0,12,0,12,0,12,0,12,0,12
14000US06073011802,"Census Tract 118.02, San Diego, CA",3050,361,189,77,316,99,406,129,539,173,198,99,550,162,284,155,238,97,330,122,2593,392,116,59,275,99,324,117,507,171,198,99,520,155,284,155,218,97,151,96,2098,259,101,54,206,90,298,119,452,149,141,77,504,155,177,81,198,91,21,25,495,275,15,22,69,49,26,31,55,48,57,60,16,28,107,131,20,33,130,94,283,192,15,22,41,42,26,31,45,44,35,42,16,28,50,62,0,17,55,68,212,114,0,17,28,31,0,17,10,16,22,37,0,17,57,70,20,33,75,63,326,127,0,17,17,28,65,63,22,30,0,17,30,45,0,17,13,16,179,108,326,127,0,17,17,28,65,63,22,30,0,17,30,45,0,17,13,16,179,108,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,114,123,73,78,24,40,17,28,0,17,0,17,0,17,0,17,0,17,0,17,17,19,0,17,0,17,0,17,10,15,0,17,0,17,0,17,7,12,0,17
14000US06073011902,"Census Tract 119.02, San Diego, CA",2397,254,163,94,221,91,374,119,579,118,229,139,437,145,112,73,115,113,167,77,2262,252,148,93,213,91,374,119,579,118,229,139,416,140,112,73,107,111,84,41,2018,244,136,89,171,80,367,118,553,119,182,127,366,133,103,70,96,112,44,35,244,97,12,19,42,34,7,11,26,30,47,42,50,43,9,15,11,30,40,31,194,69,12,19,31,31,7,11,26,30,32,33,26,22,9,15,11,30,40,31,50,64,0,17,11,16,0,17,0,17,15,23,24,39,0,17,0,17,0,17,112,70,0,17,0,17,0,17,0,17,0,17,21,23,0,17,8,13,83,61,104,65,0,17,0,17,0,17,0,17,0,17,21,23,0,17,0,17,83,61,8,13,0,17,0,17,0,17,0,17,0,17,0,17,0,17,8,13,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,23,27,15,18,8,14,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
14000US06073013205,"Census Tract 132.05, San Diego, CA",807,116,67,51,88,52,129,76,82,52,74,48,160,83,70,51,78,48,59,40,589,113,27,28,78,54,67,39,69,53,74,48,86,46,51,40,78,48,59,40,509,116,27,28,67,49,44,35,69,53,68,48,78,41,38,36,64,44,54,40,80,49,0,12,11,15,23,23,0,12,6,9,8,14,13,18,14,20,5,8,36,36,0,12,0,12,12,16,0,12,6,9,0,12,13,18,0,12,5,8,44,38,0,12,11,15,11,18,0,12,0,12,8,14,0,12,14,20,0,12,48,41,0,12,0,12,0,12,0,12,0,12,38,38,10,14,0,12,0,12,46,41,0,12,0,12,0,12,0,12,0,12,36,39,10,14,0,12,0,12,2,5,0,12,0,12,0,12,0,12,0,12,2,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,119,72,40,42,10,14,62,67,7,10,0,12,0,12,0,12,0,12,0,12,51,43,0,12,0,12,0,12,6,10,0,12,36,47,9,14,0,12,0,12
14000US06073013206,"Census Tract 132.06, San Diego, CA",2725,477,159,127,322,131,627,281,374,175,245,135,635,286,17,28,178,123,168,107,2351,432,159,127,286,120,538,264,296,144,245,135,516,264,17,28,178,123,116,74,1954,421,78,67,246,116,439,254,296,144,245,135,412,202,0,17,122,99,116,74,397,197,81,109,40,61,99,97,0,17,0,17,104,117,17,28,56,73,0,17,388,196,81,109,40,61,90,92,0,17,0,17,104,117,17,28,56,73,0,17,9,17,0,17,0,17,9,17,0,17,0,17,0,17,0,17,0,17,0,17,208,154,0,17,0,17,49,73,0,17,0,17,107,120,0,17,0,17,52,57,208,154,0,17,0,17,49,73,0,17,0,17,107,120,0,17,0,17,52,57,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,114,104,0,17,36,50,0,17,78,114,0,17,0,17,0,17,0,17,0,17,52,63,0,17,0,17,40,61,0,17,0,17,12,19,0,17,0,17,0,17
14000US06073013308,"Census Tract 133.08, San Diego, CA",1472,241,111,46,216,92,221,84,261,80,100,51,207,75,50,33,186,81,120,63,1397,240,111,46,186,77,219,82,261,80,100,51,207,75,50,33,168,79,95,53,1208,208,105,47,152,67,175,78,238,76,82,41,170,68,50,33,142,76,94,52,189,76,6,9,34,39,44,28,23,27,18,29,37,28,0,12,26,26,1,5,184,76,6,9,34,39,39,27,23,27,18,29,37,28,0,12,26,26,1,5,5,8,0,12,0,12,5,8,0,12,0,12,0,12,0,12,0,12,0,12,33,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,18,21,19,33,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,18,21,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,42,47,0,12,30,44,2,7,0,12,0,12,0,12,0,12,6,11,4,9
14000US06073013313,"Census Tract 133.13, San Diego, CA",6375,576,268,118,555,231,675,237,970,252,597,190,1056,318,505,168,1074,250,675,204,6171,563,226,108,519,225,675,237,970,252,597,190,1039,312,505,168,1046,251,594,195,5296,497,215,109,427,201,472,175,926,244,560,190,916,303,490,166,830,208,460,189,875,338,11,19,92,121,203,170,44,41,37,41,123,76,15,24,216,145,134,102,698,289,11,19,92,121,133,119,13,18,19,31,110,73,15,24,171,117,134,102,177,152,0,19,0,19,70,120,31,35,18,28,13,20,0,19,45,75,0,19,87,58,0,19,0,19,0,19,0,19,0,19,17,28,0,19,0,19,70,53,87,58,0,19,0,19,0,19,0,19,0,19,17,28,0,19,0,19,70,53,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,17,29,17,29,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,100,89,25,42,36,43,0,19,0,19,0,19,0,19,0,19,28,34,11,20
14000US06073013314,"Census Tract 133.14, San Diego, CA",8281,792,681,241,456,330,868,254,1034,304,768,368,1904,505,1038,275,820,473,712,358,8005,768,595,226,431,329,868,254,1034,304,768,368,1850,506,1015,277,820,473,624,357,7412,784,568,225,431,329,817,260,992,305,688,320,1746,505,887,271,788,470,495,270,593,233,27,43,0,19,51,60,42,54,80,101,104,86,128,94,32,51,129,141,502,226,27,43,0,19,51,60,25,43,80,101,82,78,108,88,0,19,129,141,91,78,0,19,0,19,0,19,17,33,0,19,22,36,20,31,32,51,0,19,79,76,0,19,0,19,0,19,0,19,0,19,0,19,23,40,0,19,56,64,52,62,0,19,0,19,0,19,0,19,0,19,0,19,23,40,0,19,29,48,27,46,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,27,46,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,26,39,26,39,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,171,108,60,67,25,40,0,19,0,19,0,19,54,57,0,19,0,19,32,52
14000US06073013419,"Census Tract 134.19, San Diego, CA",3674,327,221,126,149,119,302,130,744,242,396,149,672,231,333,150,411,151,446,199,3639,326,221,126,149,119,302,130,744,242,383,150,650,230,333,150,411,151,446,199,3200,353,221,126,132,121,286,127,608,239,340,150,536,207,258,141,373,147,446,199,439,135,0,17,17,27,16,27,136,73,43,44,114,87,75,75,38,45,0,17,278,122,0,17,17,27,16,27,107,73,24,37,100,82,14,22,0,17,0,17,161,93,0,17,0,17,0,17,29,33,19,27,14,26,61,72,38,45,0,17,22,35,0,17,0,17,0,17,0,17,0,17,22,35,0,17,0,17,0,17,22,35,0,17,0,17,0,17,0,17,0,17,22,35,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,13,22,0,17,0,17,0,17,0,17,13,22,0,17,0,17,0,17,0,17
14000US06073014102,"Census Tract 141.02, San Diego, CA",1623,224,52,47,94,90,259,114,400,129,46,37,302,116,117,73,172,73,181,98,1442,233,52,47,25,26,259,114,390,134,46,37,302,116,108,72,172,73,88,72,1265,243,52,47,25,26,247,115,390,134,46,37,206,88,80,66,172,73,47,39,177,102,0,12,0,12,12,21,0,12,0,12,96,75,28,31,0,12,41,59,155,90,0,12,0,12,12,21,0,12,0,12,74,54,28,31,0,12,41,59,22,43,0,12,0,12,0,12,0,12,0,12,22,43,0,12,0,12,0,12,90,59,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,81,59,90,59,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,81,59,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,91,92,0,12,69,87,0,12,10,18,0,12,0,12,0,12,0,12,12,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US06073014700,"Census Tract 147, San Diego, CA",3741,425,505,175,481,214,632,188,577,153,202,143,563,212,147,76,234,138,400,206,3431,421,377,152,434,184,603,184,537,147,188,142,563,212,147,76,196,125,386,204,3251,413,362,153,405,191,555,173,522,145,173,134,550,212,147,76,196,125,341,201,180,101,15,24,29,49,48,54,15,25,15,25,13,21,0,17,0,17,45,46,107,79,15,24,29,49,48,54,15,25,0,17,0,17,0,17,0,17,0,17,73,65,0,17,0,17,0,17,0,17,15,25,13,21,0,17,0,17,45,46,38,62,0,17,0,17,0,17,0,17,0,17,0,17,0,17,38,62,0,17,38,62,0,17,0,17,0,17,0,17,0,17,0,17,0,17,38,62,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,113,93,26,29,47,72,0,17,40,49,0,17,0,17,0,17,0,17,0,17,159,124,102,107,0,17,29,33,0,17,14,23,0,17,0,17,0,17,14,25
14000US06073016606,"Census Tract 166.06, San Diego, CA",1998,266,104,56,217,101,358,100,338,109,195,93,275,115,189,87,120,76,202,103,1954,262,87,52,217,101,339,98,338,109,195,93,275,115,189,87,120,76,194,103,1769,250,87,52,187,98,323,99,277,102,195,93,268,112,189,87,120,76,123,69,185,81,0,12,30,44,16,17,61,52,0,12,7,12,0,12,0,12,71,58,145,82,0,12,30,44,16,17,28,44,0,12,7,12,0,12,0,12,64,57,40,30,0,12,0,12,0,12,33,27,0,12,0,12,0,12,0,12,7,11,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,36,29,17,19,0,12,19,21,0,12,0,12,0,12,0,12,0,12,0,12
14000US06073017006,"Census Tract 170.06, San Diego, CA",1145,171,100,60,149,70,108,47,63,39,82,39,233,75,151,68,171,91,88,54,1078,147,90,59,149,70,108,47,63,39,73,37,233,75,151,68,171,91,40,32,991,146,90,59,149,70,108,47,63,39,73,37,200,67,142,66,135,91,31,28,87,56,0,12,0,12,0,12,0,12,0,12,33,42,9,14,36,26,9,14,87,56,0,12,0,12,0,12,0,12,0,12,33,42,9,14,36,26,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,48,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,48,48,40,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,40,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,10,13,10,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12
14000US06073017014,"Census Tract 170.14, San Diego, CA",583,117,16,20,102,57,110,71,107,57,80,50,88,56,46,36,34,35,0,12,583,117,16,20,102,57,110,71,107,57,80,50,88,56,46,36,34,35,0,12,562,117,16,20,102,57,110,71,107,57,73,48,74,54,46,36,34,35,0,12,21,23,0,12,0,12,0,12,0,12,7,12,14,21,0,12,0,12,0,12,21,23,0,12,0,12,0,12,0,12,7,12,14,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US06073017015,"Census Tract 170.15, San Diego, CA",3703,354,515,236,480,159,504,207,350,127,283,113,745,250,343,138,312,125,171,128,3554,338,459,200,470,155,470,200,350,127,283,113,745,250,343,138,312,125,122,115,3354,363,459,200,439,145,376,157,340,126,283,113,716,246,343,138,276,119,122,115,200,166,0,17,31,35,94,145,10,17,0,17,29,34,0,17,36,42,0,17,157,155,0,17,0,17,94,145,10,17,0,17,29,34,0,17,24,35,0,17,43,46,0,17,31,35,0,17,0,17,0,17,0,17,0,17,12,20,0,17,39,63,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,39,63,39,63,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,39,63,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,100,98,56,76,10,16,34,52,0,17,0,17,0,17,0,17,0,17,0,17,10,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,10,17
14000US06073017018,"Census Tract 170.18, San Diego, CA",2603,294,223,91,274,131,390,131,606,213,188,64,428,124,141,97,209,118,144,121,2399,262,170,72,274,131,368,127,558,195,188,64,396,121,140,97,200,116,105,106,1965,226,149,69,180,76,347,127,423,183,182,61,381,118,116,90,138,72,49,49,434,172,21,22,94,102,21,22,135,76,6,12,15,19,24,36,62,83,56,62,347,156,11,18,89,101,21,22,120,70,0,12,10,15,24,36,62,83,10,15,87,75,10,16,5,11,0,12,15,19,6,12,5,11,0,12,0,12,46,61,106,77,53,66,0,12,0,12,22,25,0,12,20,22,1,3,9,13,1,2,106,77,53,66,0,12,0,12,22,25,0,12,20,22,1,3,9,13,1,2,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,98,71,0,12,0,12,22,26,26,44,0,12,12,18,0,12,0,12,38,48
14000US06073017019,"Census Tract 170.19, San Diego, CA",1763,298,142,78,389,182,168,87,239,122,153,74,240,138,199,106,63,50,170,103,1631,297,130,74,374,180,168,87,221,123,140,75,228,140,199,106,63,50,108,93,1535,299,130,74,374,180,168,87,221,123,126,72,146,108,199,106,63,50,108,93,96,91,0,17,0,17,0,17,0,17,14,24,82,88,0,17,0,17,0,17,14,24,0,17,0,17,0,17,0,17,14,24,0,17,0,17,0,17,0,17,82,88,0,17,0,17,0,17,0,17,0,17,82,88,0,17,0,17,0,17,41,37,0,17,0,17,0,17,0,17,0,17,12,20,0,17,0,17,29,32,41,37,0,17,0,17,0,17,0,17,0,17,12,20,0,17,0,17,29,32,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,25,30,12,21,0,17,0,17,0,17,13,20,0,17,0,17,0,17,0,17,66,62,0,17,15,23,0,17,18,27,0,17,0,17,0,17,0,17,33,54
14000US06073017020,"Census Tract 170.20, San Diego, CA",1343,158,136,91,241,118,134,73,150,62,104,79,224,80,199,86,37,40,118,74,1299,152,115,83,241,118,134,73,136,58,104,79,215,77,199,86,37,40,118,74,1175,134,88,66,241,118,127,72,136,58,85,75,182,69,161,66,37,40,118,74,124,80,27,36,0,12,7,12,0,12,19,21,33,39,38,51,0,12,0,12,90,71,0,12,0,12,0,12,0,12,19,21,33,39,38,51,0,12,0,12,34,38,27,36,0,12,7,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,18,10,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,34,32,11,18,0,12,0,12,14,22,0,12,9,14,0,12,0,12,0,12
14000US06073017022,"Census Tract 170.22, San Diego, CA",2520,323,86,69,142,68,630,225,678,200,366,204,306,133,109,73,156,92,47,49,2432,305,86,69,142,68,597,211,660,201,366,204,293,132,109,73,156,92,23,27,2110,293,86,69,128,61,557,214,526,151,366,204,196,116,109,73,130,92,12,20,322,159,0,17,14,24,40,41,134,122,0,17,97,69,0,17,26,40,11,18,264,156,0,17,14,24,27,33,134,122,0,17,63,65,0,17,26,40,0,17,58,55,0,17,0,17,13,25,0,17,0,17,34,44,0,17,0,17,11,18,24,40,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,24,40,24,40,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,24,40,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,64,53,0,17,0,17,33,38,18,28,0,17,13,21,0,17,0,17,0,17
14000US06073017029,"Census Tract 170.29, San Diego, CA",2978,311,106,80,300,184,415,127,676,244,430,211,551,160,248,138,142,103,110,88,2847,316,98,79,202,127,415,127,676,244,430,211,526,160,248,138,142,103,110,88,2635,301,98,79,156,111,338,113,628,229,430,211,485,154,248,138,142,103,110,88,212,123,0,17,46,59,77,70,48,49,0,17,41,62,0,17,0,17,0,17,137,92,0,17,24,39,65,69,48,49,0,17,0,17,0,17,0,17,0,17,75,99,0,17,22,41,12,21,0,17,0,17,41,62,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,22,32,8,16,14,21,0,17,0,17,0,17,0,17,0,17,0,17,0,17,109,110,0,17,84,86,0,17,0,17,0,17,25,40,0,17,0,17,0,17
14000US06073017030,"Census Tract 170.30, San Diego, CA",8160,779,523,253,932,345,446,171,1173,352,967,306,2373,540,571,260,783,351,392,270,7876,805,523,253,908,341,421,164,1090,325,967,306,2373,540,545,253,737,346,312,248,7194,808,427,213,866,345,421,164,1056,320,967,306,1917,504,545,253,695,346,300,246,682,350,96,130,42,48,0,22,34,55,0,22,456,299,0,22,42,40,12,20,551,325,96,130,14,22,0,22,0,22,0,22,399,293,0,22,42,40,0,22,131,102,0,22,28,43,0,22,34,55,0,22,57,70,0,22,0,22,12,20,104,89,0,22,0,22,0,22,0,22,0,22,0,22,26,42,46,53,32,51,104,89,0,22,0,22,0,22,0,22,0,22,0,22,26,42,46,53,32,51,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,83,131,0,22,0,22,0,22,83,131,0,22,0,22,0,22,0,22,0,22,97,95,0,22,24,37,25,41,0,22,0,22,0,22,0,22,0,22,48,77
14000US06073017031,"Census Tract 170.31, San Diego, CA",1679,165,184,86,167,70,189,86,240,103,221,78,322,68,183,66,77,54,96,58,1658,166,184,86,167,70,189,86,240,103,221,78,320,69,183,66,76,54,78,59,1430,155,131,71,165,70,169,80,235,102,205,74,268,56,137,55,68,53,52,39,228,95,53,44,2,4,20,21,5,9,16,20,52,43,46,38,8,14,26,43,226,96,53,44,0,12,20,21,5,9,16,20,52,43,46,38,8,14,26,43,2,4,0,12,2,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,5,0,12,0,12,0,12,0,12,0,12,2,4,0,12,1,4,0,12,3,5,0,12,0,12,0,12,0,12,0,12,2,4,0,12,1,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,10,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,15
14000US06073017032,"Census Tract 170.32, San Diego, CA",5684,614,617,298,452,180,567,217,710,280,873,350,1184,273,820,337,226,181,235,148,5436,582,533,277,441,175,567,217,651,264,873,350,1140,271,820,337,192,174,219,147,5197,562,533,277,428,177,522,208,609,255,847,345,1048,256,799,331,192,174,219,147,239,156,0,19,13,21,45,56,42,68,26,54,92,109,21,37,0,19,0,19,239,156,0,19,13,21,45,56,42,68,26,54,92,109,21,37,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,133,103,0,19,0,19,0,19,39,65,0,19,44,55,0,19,34,55,16,27,117,102,0,19,0,19,0,19,39,65,0,19,44,55,0,19,34,55,0,19,16,27,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,16,27,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,115,124,84,125,11,20,0,19,20,37,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
